label,pixel43,pixel44,pixel92,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel327,pixel328,pixel329,pixel351,pixel410,pixel411,pixel412,pixel413,pixel414,pixel415,pixel416,pixel417
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,163,0,51,252,151,63,0,0,0,0,0
6,0,0,0,0,0,36,140,253,253,253,253,197,0,0,0,0,0,0,0,0,0,0,0,0,0,30,217,254,253,243,238,238,122,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,6,178,248,253,253,253,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,253,254,253,253,223,33,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,254,64,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,32,136,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,102,0,252,253,130,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,235,181,253,253,253,109,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,66,66,84,0,0,0,0,0,33,0,0,254,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,187,0,252,142,0,0,0,0,0,0
6,0,0,0,0,0,0,147,253,242,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,241,198,81,0,0,0,0,0,0,0,222,195,0,0,0,0,0,0
6,0,0,0,0,0,0,128,255,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,128,255,255,191,0,0,0,0,0,0,0,255,255,255,128,255,255,0,0
6,0,0,0,0,26,246,254,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,253,164,6,0,0,0,0,253,250,149,170,0,25,231,253,9,0,0,0
0,0,0,0,103,229,222,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,231,254,255,126,0,22,40,0,0,180,254,235,0,0,33,254,254,111,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,108,232,255,229,105,18,0,135,253,43,0,63,250,188,0,0,0,0,0
0,0,0,0,0,0,46,60,59,195,254,178,59,9,0,0,0,0,0,0,0,0,0,0,0,0,64,222,254,253,253,253,253,180,174,223,253,223,0,0,158,254,175,0,0,0
6,0,0,0,252,253,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,252,253,92,0,0,0,0,0,0,116,32,0,0,253,252,252,45,0,0,0,0
0,0,0,0,163,254,206,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,204,253,253,253,111,0,0,0,0,0,232,53,0,0,20,243,254,132,0,0,0,0
5,0,0,0,34,221,254,251,242,252,254,37,0,0,0,0,0,0,0,0,0,0,0,3,41,220,250,205,82,0,135,239,34,0,0,0,0,236,236,66,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,160,253,255,0,24,252,0,0,0,191,252,221,25,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,227,255,254,232,75,0,0,0,0,0,254,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,245,178,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,1,47,130,167,255,254,180,77,0,0,0,0,0,0,0,0,0,0,0,6,94,182,253,253,238,160,248,253,248,253,248,128,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,254,255,254,107,0,0,0,0,253,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,170,255,198,86,0,0,170,0,0,0,198,255,141,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,77,144,144,231,254,187,243,109,0,253,158,185,44,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,253,168,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,46,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,225,0,0,0,254,0,0,0,0,0,0,0,0
0,0,0,0,239,129,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,253,253,253,233,82,8,0,0,0,0,253,40,0,0,143,254,80,0,0,0,0,0
0,0,0,0,89,128,253,255,253,143,38,0,0,0,0,0,0,0,0,0,0,0,0,0,123,246,252,252,253,252,252,209,0,0,252,253,186,0,253,253,255,253,196,0,0,0
4,0,0,0,253,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,248,224,11,0,0,0,0,0,0,0,73,253,216,0,85,254,241,67,0,0,0,0
2,0,0,0,176,200,242,181,146,59,0,0,0,0,0,0,0,0,0,0,0,88,180,136,70,142,178,88,136,205,244,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,118,177,254,255,228,41,0,0,0,0,0,0,0,0,0,0,0,0,74,190,245,253,253,253,253,253,140,0,0,0,0,0,0,253,253,220,36,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,79,252,233,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,253,233,62,0,0,0,103,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,16,0,142,8,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,106,138,164,248,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0
6,0,0,0,194,243,252,253,252,252,84,0,0,0,0,0,0,0,0,0,0,0,0,0,117,252,245,195,56,55,165,65,0,0,223,159,252,253,57,163,253,223,136,9,0,0
0,0,0,0,0,13,191,255,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,181,252,253,243,50,0,48,226,0,253,252,0,13,191,255,253,253,84,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,87,193,0,0,0,198,0,0,0,0,0,0,0,0
1,0,0,0,32,255,207,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,253,253,76,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
5,0,0,0,0,27,73,176,230,20,0,0,0,0,0,0,0,0,0,0,0,0,16,74,158,235,242,254,182,60,0,0,0,0,0,0,0,90,254,59,0,0,0,0,0,0
6,0,0,0,0,0,32,222,252,252,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,215,253,252,198,28,0,0,0,0,0,0,252,252,253,167,0,0,0,0
6,0,0,0,0,0,0,0,0,32,205,253,220,0,0,0,0,0,0,32,48,0,0,0,0,0,0,0,0,0,104,251,253,220,0,0,0,138,251,206,111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,81,81,215,253,253,253,177,66
1,0,0,0,0,59,192,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,205,253,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,152,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,125,0,234,35,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,0,253,253,92,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,207,254,254,254,34,0,0,0,253,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,113,152,92,10,0,0,203,0,0,0,252,142,102,102,20,0,0,0
5,0,0,0,0,0,0,0,0,56,42,80,80,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,159,225,209,254,254,0,0,0,185,254,254,254,188,104,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,80,80,80,80,133,167,167,167,240,245,0,0,0,247,254,231,18,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,240,4,247,36,0,0,252,224,78,0,0,0,0,0
6,0,0,0,0,0,13,115,254,178,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,254,228,47,0,0,0,0,0,0,60,144,254,89,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,162,205,223,160,38,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
8,0,0,0,157,138,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,231,252,252,103,0,0,0,0,0,0,0,0,0,149,253,253,253,174,6,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,63,144,250,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,254,121,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,253,253,253,253,27,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,164,134,245,181,166,164,26,0,0,0,0,0,254,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,176,35,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,119,233,254,254,255,229,66,0,0,0,0,0,0,0,136,197,46,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,184,254,231,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,250,254,144,7,0,0,197,116,66,142,0,0,0,11,201,251,60,0
2,0,0,0,138,8,0,0,0,0,0,0,0,0,0,0,0,0,0,83,214,253,253,253,253,253,197,74,0,0,0,0,0,0,0,0,0,60,166,2,0,0,0,0,0,0
6,0,0,0,0,0,11,243,236,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,199,253,104,0,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,113,176,253,253,237,50,0,101,25,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,44,229,254,183,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,253,253,253,196,18,253,127,0,0,254,223,44,0,0,0,0,0
2,0,0,0,92,28,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,244,242,254,254,235,179,96,14,0,0,0,0,247,48,0,0,254,210,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,109,109,255,253,253,253,255,253,0,0,0,0,252,222,179,76,35,35,5,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,254,174,25,0,0,0,0,0
6,0,0,0,0,0,0,80,249,254,237,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,99,248,254,170,19,0,0,0,0,36,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,19,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,23,212,239,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,254,222,3,0,0,0,254,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,239,66,233,164,11,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,206,0,0,0,0,0,0,0,250,21,0,0,253,55,0,0,0,0,0,0
1,0,0,0,0,0,64,249,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,253,228,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,104,231,254,148,82,131,210,210,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,128,194,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,5,100,184,184,200,253,253,206,31,0,0,0,0,0,0,0,0,0,0,0,38,168,253,253,253,253,253,253,253,10,0,0,200,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,87,254,253,253,253,253,148,252,253,252,84,252,208,18,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,222,25,0,253,252,89,0,0,0,0,0
2,0,0,0,191,255,255,255,191,128,128,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,255,255,255,255,255,255,128,0,0,0,0,255,0,0,0,0,0,0,0,0
3,0,0,0,130,252,243,199,152,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,169,126,168,237,246,102,0,0,14,0,0,184,0,0,0,0,0,0,0,0
1,0,0,0,0,86,132,255,187,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,208,248,253,253,253,13,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
2,0,0,0,251,253,251,225,168,114,0,0,0,0,0,0,0,0,0,0,255,253,169,168,169,225,254,253,254,253,254,139,0,0,0,0,0,0,83,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,15,0,0,0,0,0,46,235,123,0,0,0,0,0,0,0,0,0,0,0,68,250,105,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,159,148,34,68,144,193,173,254,245,65,0,0,0,0,0,253,222,24,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,113,152,254,172,51,31,0,0,0,0,0,253,252,41,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
2,0,0,0,94,176,254,254,255,255,218,108,0,0,0,0,0,0,0,0,0,0,10,86,134,254,254,252,159,128,57,211,249,97,214,10,0,0,195,5,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,55,139,244,245,51,210,0,0,197,137,0,0,0,0,0,0,0
6,0,0,0,152,254,254,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,232,254,254,94,0,0,0,0,0,0,0,0,254,254,187,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,240,0,0,0,0,0,0,0,0
2,0,0,0,53,240,253,253,254,187,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,253,253,253,254,253,177,0,0,253,72,0,18,253,253,98,9,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,13,254,163,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,241,255,146,0,0,0,0,0,0,0,0,88,151,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,212,253,205,31,0,252,5,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,63,154,153,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,95,206,43,0,0,154,0,0,0,0,0,0,0,0
6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,253,252,253,172,0,0,0,0,0,0,0,0,0,0,82,0,0,214,0,0,41,234,253,254,131,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,182,255,184,141,36,241,223,6,0,252,247,55,1,0,0,0,0
0,0,0,0,0,218,254,255,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,253,253,235,78,0,0,0,253,253,74,0,253,253,211,47,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,32,210,14,0,0,0,0,0,0
3,0,0,0,0,0,0,0,210,253,253,253,253,240,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,253,253,253,249,192,44,0,143,230,253,22,0,0,0,0,0
0,0,0,0,106,188,255,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,244,21,66,245,168,35,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,254,255,233,42,0,0,0,0,0,0,17,0,0,253,253,253,139,0,0,0,0,0
0,0,0,0,141,141,104,79,92,66,19,0,0,0,0,0,0,0,0,0,0,0,63,197,215,253,252,252,252,253,252,224,119,0,0,153,252,0,0,0,66,252,252,252,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,254,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,253,253,0,253,253,197,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,252,162,0,252,252,228,12,0,0,0,0
6,0,0,0,0,0,0,0,0,0,120,169,234,252,253,252,168,0,0,0,0,0,0,0,0,0,0,0,0,104,197,253,252,224,0,0,0,0,153,252,252,240,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,194,195,24,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,253,252,0,239,252,129,11,0,0,0,0
6,0,0,0,253,253,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,253,253,253,137,0,0,0,0,0,0,249,254,253,11,79,0,0,0,112,253,23,0
3,0,0,0,255,253,253,253,192,60,0,0,0,0,0,0,0,0,0,0,0,104,252,252,252,253,252,252,252,253,234,82,7,0,0,0,0,203,171,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,165,254,210,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,253,253,248,0,31,253,0,0,0,181,254,217,35,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,125,208,254,121,0,0,253,78,230,253,253,210,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,254,12,0,230,255,142,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,253,152,0,0,0,0,0,0
6,0,0,0,0,0,0,0,52,169,236,241,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,237,254,254,254,65,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,60,0,59,165,18,0,0,0,0,0,0
0,0,0,0,63,73,73,255,253,253,253,124,0,0,0,0,0,0,0,0,0,0,0,0,84,236,251,251,253,251,251,251,251,105,0,73,251,0,0,0,255,253,216,0,0,0
6,0,0,0,0,0,18,254,250,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,254,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,255,159,0,0,0,0,0,0,99,0,0,0,0,0,0,0
2,0,0,0,238,253,253,25,22,0,0,0,0,0,0,0,0,0,0,0,0,7,124,185,253,253,253,253,254,244,78,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,253,253,253,253,252,222,81,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,4,0,0,0,0,0,0,0
6,0,0,0,79,253,253,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,253,253,194,0,0,0,0,0,0,0,0,0,242,66,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,90,194,96,5,98,194,0,0,0,0,0,0,0,0,0,0,0,0,0,10,170,247,253,248,157,242,74,0,147,76,254,235,0,0,0,0,0
2,0,0,0,0,0,16,55,132,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,196,253,253,250,185,0,0,196,4,0,0,201,0,0,0,0,0,0,0
6,0,0,0,0,0,73,251,252,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,254,138,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,43,47,114,139,0,0,0,186,30,0,0,0,0,0,0,0
6,0,0,0,0,22,225,253,189,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,158,252,253,159,0,0,0,0,11,0,0,0,89,239,253,168,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,5,112,248,10,0,0,0,0,0,0
6,0,0,0,0,166,252,253,252,252,235,18,0,0,0,0,0,0,0,0,0,0,0,0,0,83,240,252,253,252,252,128,0,0,0,0,0,0,252,252,253,92,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,255,166,35,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,134,0,12,253,174,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,254,160,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,206,206,138,0,0,0,0,0,0,0,0
3,0,0,0,254,254,159,23,0,0,0,0,0,0,0,0,0,0,0,0,0,57,207,207,155,207,220,253,212,43,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,118,138,139,212,253,211,86,34,128,107,15,0,0,0,0,0,0,252,232,53,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,232,21,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,81,0,0,0,0,0,0,0
